Month;Years;count;lat_area;lon_area
11;2014;0;5;15
11;2014;0;0;16
11;2014;0;3;16
11;2014;0;4;16
11;2014;0;5;16
11;2014;0;4;17
11;2014;0;5;17
12;2014;0;4;1
12;2014;0;5;1
12;2014;0;2;2
12;2014;0;3;2
12;2014;1;4;2
12;2014;0;1;3
12;2014;0;2;3
12;2014;0;3;3
12;2014;0;1;4
12;2014;0;2;4
12;2014;0;1;5
12;2014;0;2;5
12;2014;0;1;6
12;2014;0;2;6
12;2014;0;1;7
12;2014;0;2;7
12;2014;0;2;8
12;2014;0;3;8
12;2014;0;1;9
12;2014;0;2;9
12;2014;0;3;9
12;2014;0;2;10
12;2014;0;3;10
12;2014;0;1;11
12;2014;0;2;11
12;2014;0;3;11
12;2014;0;1;12
12;2014;0;2;12
12;2014;0;3;12
12;2014;0;4;12
12;2014;0;1;13
12;2014;0;3;13
12;2014;0;4;13
12;2014;0;1;14
12;2014;0;3;14
12;2014;0;5;14
12;2014;0;1;15
12;2014;0;3;15
12;2014;0;4;15
12;2014;0;5;15
12;2014;0;0;16
12;2014;0;3;16
12;2014;0;4;16
12;2014;0;5;16
12;2014;0;4;17
12;2014;0;5;17
